instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601398,0.0704347784839013,1.0,,2026-05-29,0.027026989,0.032716885,0.8260868,0.0,0.0,0.005689897,0.17391317,0.032716885,1.0,0.97368425,1.0,0.96814406,0.9887155,0.99457705,1.0032538,1.0195228,1.0097615,0.94251627,0.9899132,0.99246204,0.9995662,1.0062003,0.9993583,0.0096065225,0.008364056,0.010097481,0.013279513,0.020232063,-0.0006507671,-0.0010747437,-0.0011938747,-0.0012002974,0.0004268329,0.011472519,0.15135173,0.48928228,0.63316244,0.13574857,0.011388297,0.01237429,0.011775629,0.0112040015,-0.011949871,1.0018061,1.0115077,1.0208658,1.039575,1.0436273,0.96814406,0.96814406,0.96814406,0.96814406,0.9357695,0.9956616,0.99696314,1.0100868,1.0170282,1.0155097,0.98416483,0.98731023,0.9929501,0.99457705,0.98546636,1.0,0.9,0.5,0.33333334,0.45,0.94634384,0.7346214,0.6042272,0.445968,0.5955112,0.2,0.2,0.05,0.16666667,0.36666667,1.0,1.0,1.0,1.0,0.016666668,-0.8,-0.8,-0.95,-0.8333333,0.35,0.08870503,0.009386621,0.23895551,-0.25238714,-0.13331522,0.545363,0.43251464,-0.046504203,0.11813138,0.12208194,0.4,0.5,0.5,0.5,0.53333336,0.6,0.5,0.5,0.46666667,0.41666666,-0.2,0.0,0.0,0.033333335,0.11666667,0.5581388,0.48170716,0.43793115,0.47867292,0.5560254,0.44186118,0.51829284,0.5620688,0.5213271,0.4439746,0.116277635,-0.036585703,-0.1241377,-0.042654157,0.11205078,0.69231874,0.67338085,0.7409915,0.68177503,0.7702597,0.19657087,0.13703837,0.14394501,0.15036464,0.22752082,1.2653997,1.0988029,0.9383438,0.9362934,1.1296278,0.8335705,0.65886104,0.6160583,0.56584585,0.5009582,0.1664295,0.34113896,0.3839417,0.43415415,0.49904177,0.667141,0.31772208,0.23211661,0.13169171,0.0019164495
SH601058,0.06646407547259416,1.0,,2026-05-29,0.0023810011,0.028571472,0.083334915,0.019047603,0.6666651,0.007142868,0.25,-0.0095237335,-0.33333015,0.99762464,1.0190023,0.9904988,1.0043141,1.0126116,1.0158708,1.14808,1.0569646,1.2145387,1.0229275,1.0109819,1.0407467,1.0568135,1.0730102,0.024958363,0.022011882,0.042653408,0.04350704,0.049597446,-0.013277595,0.0022973155,-0.00568294,-0.003777724,-0.0018056594,0.70753294,0.099847764,0.62130773,0.5843097,0.40425265,0.0036276218,-0.02131989,0.013241187,-0.0020365375,-0.019743264,1.0561639,1.0561639,1.1487516,1.1639155,1.2169403,0.9833886,0.97547805,0.97547805,0.97547805,0.97547805,1.0403004,1.0314581,1.0872325,1.0912852,1.103585,0.9988947,0.9957205,0.9992064,1.0111946,1.0294175,0.4,0.5,0.25,0.16666667,0.083333336,0.22825578,0.30391908,0.1415217,0.1301332,0.1015561,0.4,0.7,0.05,0.33333334,0.016666668,0.8,0.3,0.65,0.76666665,0.8833333,-0.4,0.4,-0.6,-0.43333334,-0.8666667,-0.46255141,-0.45137784,0.4383901,0.2339149,-0.022486128,-0.344609,-0.45875517,-0.21605866,0.54927313,0.123062834,0.6,0.6,0.35,0.4,0.4,0.4,0.4,0.65,0.6,0.6,0.2,0.2,-0.3,-0.2,-0.2,0.43962008,0.45638636,0.27113456,0.44397998,0.41692275,0.5603799,0.5436137,0.72886544,0.55602,0.58307725,-0.12075985,-0.08722729,-0.45773092,-0.11204003,-0.16615449,1.1091009,1.1416105,1.2918062,1.2614431,1.1674048,0.18607232,0.20713082,0.30182332,0.59658206,0.52917427,0.6807848,0.5795933,0.5584842,1.9004171,1.4622302,0.53236526,0.45366454,0.3438912,0.4928662,0.5028371,0.46763477,0.54633546,0.6561088,0.5071338,0.4971629,0.06473049,-0.09267092,-0.3122176,-0.0142676,0.005674212
SH600025,0.06451704126967506,0.75,,2026-05-29,0.032325365,0.035453644,0.91176426,0.0020855197,0.058823843,0.0010427599,0.029411921,0.031282607,0.8823523,0.9686868,1.0020202,0.96767676,0.9945825,0.93273175,0.96062344,0.97703034,0.9507793,0.973749,0.969155,0.96390486,0.9662018,0.969155,0.99260324,0.021254681,0.02298917,0.016302072,0.015290587,0.035377167,0.012879407,0.0017202378,-0.00014309744,-0.0003774133,-0.0015789409,0.91795754,0.051326517,0.0026967844,0.04721584,0.6075549,0.0050861514,0.0283541,0.035157632,0.036317457,0.05397554,1.0020202,1.0050504,1.0050504,1.0050504,1.0770615,0.9296299,0.9296299,0.9296299,0.9296299,0.9296299,0.9776866,0.9776866,0.97227234,0.97768664,1.0339622,0.95619357,0.9424118,0.9588187,0.96045935,0.96259224,1.0,0.95,0.975,0.98333335,0.65833336,0.97209275,0.9330358,0.9330358,0.9330358,0.47730663,1.0,0.2,0.6,0.73333335,0.15,0.2,0.6,0.8,0.8666667,0.93333334,0.8,-0.4,-0.2,-0.13333334,-0.78333336,0.9311902,0.5935524,0.3584267,0.08801805,0.1800456,0.26771438,0.56813437,0.509337,0.46485886,0.19563296,0.8,0.6,0.55,0.56666666,0.46666667,0.0,0.3,0.4,0.4,0.48333332,0.8,0.3,0.15,0.16666667,-0.016666668,1.0,0.61320764,0.5514706,0.576923,0.52168024,0.0,0.3867924,0.44852945,0.42307696,0.4783198,1.0,0.22641525,0.10294111,0.15384609,0.043360427,0.6801672,0.72515374,0.6852722,0.61343193,0.5903374,0.21078794,0.21347158,0.19775614,0.19265899,0.21278532,1.0596422,1.0467565,1.3738338,1.3680067,1.2567725,0.7010988,0.51249725,0.5963241,0.5689949,0.5096013,0.29890117,0.48750275,0.40367588,0.4310051,0.49039873,0.40219766,0.024994465,0.19264822,0.1379898,0.019202553
SH600674,0.0632328302655943,0.75,,2026-05-29,0.03333328,0.038666654,0.8620678,0.0,0.0,0.005333375,0.13793217,0.038666654,1.0,0.96774197,1.0,0.9625807,0.98889273,0.95871395,0.9671077,0.9909802,0.9296913,0.9541898,0.9767705,0.97393376,0.97948503,0.97426,0.9798113,0.013496937,0.015600095,0.013810463,0.016391898,0.024220644,0.006387815,0.0007347904,-0.000942433,0.00057659706,-0.00048976496,0.5599822,0.02033686,0.16298683,0.09589327,0.124710746,0.010453826,0.022759711,0.029468097,0.017379344,0.034636777,1.0,1.0180639,1.0180639,1.0180639,1.055489,0.9541861,0.94064933,0.94064933,0.9258059,0.91936857,0.98090196,0.98090196,0.9913672,0.9883853,1.0001309,0.96941817,0.9643819,0.9676085,0.96528673,0.9603927,1.0,0.9,0.95,0.96666664,0.8,1.0,0.7666605,0.7666605,0.8042025,0.592354,1.0,0.2,0.6,0.73333335,0.15,0.2,0.5,0.75,0.033333335,0.5,0.8,-0.3,-0.15,0.7,-0.35,0.9095006,0.78985506,0.3652357,0.5197009,0.53407955,0.6639095,0.7520003,0.63590866,0.6642389,0.55769426,0.8,0.7,0.5,0.53333336,0.45,0.2,0.3,0.45,0.4,0.5,0.6,0.4,0.05,0.13333334,-0.05,0.8902637,0.6185885,0.5236179,0.6166777,0.53477323,0.10973632,0.3814115,0.47638205,0.38332227,0.4652268,0.78052735,0.23717701,0.047235902,0.23335546,0.06954641,0.58284396,0.54729486,0.50173324,0.4889432,0.5070515,0.24954502,0.20151602,0.16780333,0.1846722,0.20708017,1.4625272,1.1214825,1.3742145,1.4037879,1.2705885,0.88003814,0.6552382,0.5630815,0.5757648,0.49841687,0.11996188,0.3447618,0.4369185,0.42423525,0.5015831,0.7600762,0.31047642,0.12616302,0.15152952,-0.0031662525
SH601377,0.06299407934363584,1.0,,2026-05-29,0.008771959,0.022806961,0.38461763,0.012280654,0.5384608,0.0017543476,0.07692158,-0.0017543476,-0.07692158,0.99130434,1.0121739,0.98956525,1.0026592,1.0123839,1.0247679,1.0278637,1.050774,1.1547987,1.0080495,1.0140557,1.0345201,1.0348194,1.055098,0.011559234,0.011551117,0.024738343,0.020849867,0.042925056,-0.00433436,-0.002765737,-0.0035582746,-0.0012038137,-0.0017819365,0.35150525,0.52551514,0.724112,0.2583531,0.52560866,0.00061918487,-0.0016099105,-0.0007165057,-0.017364092,-0.0025309124,1.0365874,1.0576106,1.0804385,1.0804385,1.1620816,0.9792738,0.9792738,0.9792738,0.9792738,0.97756237,1.0191951,1.0199381,1.0616719,1.0542414,1.103777,0.9986378,1.006935,1.0123839,1.0191951,1.0191951,0.4,0.2,0.1,0.06666667,0.06666667,0.36162773,0.26457784,0.20487563,0.20487563,0.121600494,0.6,0.4,0.2,0.46666667,0.016666668,0.8,0.9,0.95,0.96666664,0.41666666,-0.2,-0.5,-0.75,-0.5,-0.4,-0.45144147,-0.595163,0.2273258,0.26020378,0.028976735,-0.49665093,-0.25025842,0.021691099,0.11587032,0.154509,0.4,0.3,0.4,0.36666667,0.38333333,0.4,0.5,0.5,0.56666666,0.56666666,0.0,-0.2,-0.1,-0.2,-0.18333334,0.36842117,0.35915488,0.43362838,0.40639266,0.39669424,0.6315788,0.6408451,0.5663716,0.5936073,0.60330576,-0.26315764,-0.2816902,-0.13274324,-0.18721467,-0.20661151,1.0503033,0.95171434,1.0504273,0.9597456,0.95294714,0.13354315,0.35907498,0.32211587,0.30633393,0.31968018,1.1876413,1.12448,0.8561655,0.9538323,1.1375175,0.55560094,0.4792808,0.5084585,0.49062246,0.4910392,0.44439906,0.52071923,0.49154148,0.50937754,0.5089608,0.11120189,-0.041438423,0.016917042,-0.018755076,-0.017921612
SZ000333,0.06054008903444226,0.875,,2026-05-29,0.024455206,0.034972068,0.6992783,0.005195081,0.14854944,0.0053217793,0.15217228,0.024581905,0.7029011,0.9761286,1.005071,0.97093385,0.9962181,0.9929607,1.0212934,0.99506587,0.94682133,0.95796144,0.9874915,0.99728733,0.9986985,0.99228305,0.96598977,0.00859445,0.01409005,0.01216459,0.01487872,0.030422918,0.0018289057,-0.0034362623,-0.00047919707,0.0008342379,0.001393457,0.11321043,0.5452039,0.054312695,0.243641,0.6398604,0.0088506965,0.01817585,0.005853893,-0.0043794937,-0.0070967483,1.005071,1.0320399,1.0320399,1.0320399,1.0320399,0.97093385,0.97093385,0.97093385,0.9424883,0.88769704,0.9918949,1.008048,1.008048,1.003614,0.9945483,0.98244333,0.9865047,0.9893248,0.9833117,0.9430846,1.0,0.6,0.6,0.73333335,0.8666667,0.85145056,0.47566742,0.47566742,0.6422184,0.7780292,1.0,0.1,0.55,0.7,0.85,1.0,1.0,1.0,0.033333335,0.33333334,0.0,-0.9,-0.45,0.6666667,0.51666665,0.82545996,0.7342263,0.6017294,0.61427623,0.33665597,0.882916,0.68303674,0.52489406,0.50807595,0.13074827,0.4,0.4,0.5,0.53333336,0.5,0.6,0.5,0.45,0.43333334,0.48333332,-0.2,-0.1,0.05,0.1,0.016666668,0.5679222,0.3923747,0.51397,0.6105992,0.5394818,0.43207785,0.6076253,0.48602995,0.38940078,0.46051818,0.1358443,-0.2152506,0.027940087,0.22119844,0.07896362,0.6533562,0.7074795,0.77715635,0.72231686,0.6638869,0.19485025,0.14968325,0.14540327,0.15026918,0.21589504,1.1423827,1.02247,0.8489032,0.87158066,1.7677032,0.6966531,0.50353956,0.5651562,0.5758982,0.5197625,0.30334687,0.49646044,0.4348438,0.42410186,0.48023748,0.39330626,0.007079152,0.1303124,0.15179628,0.03952502
SH601059,0.056293552326528565,0.875,,2026-05-29,0.009389675,0.015258274,0.61538255,0.0058685984,0.38461745,0.0,0.0,0.003521077,0.23076509,0.9906977,1.005814,0.9906977,1.0006634,0.99598163,0.96555686,0.9764638,0.9902411,1.0241102,1.0013777,0.9974742,0.9910448,0.9859166,0.9849694,0.0066525885,0.01129522,0.012066472,0.012961078,0.020777091,-0.0024684346,0.0015655936,0.00109631,0.0009404503,-0.00011288069,0.34419298,0.17610845,0.28891766,0.4080291,0.009002636,0.0035591333,-0.004519357,-0.0014597436,0.00044687893,0.018360576,1.0120988,1.0180308,1.0180308,1.0180308,1.0311283,0.985582,0.96202576,0.9574185,0.9574185,0.9389884,1.0049368,1.0044776,1.0006889,0.99804825,1.0065442,0.99816304,0.9949483,0.9819748,0.9764638,0.9638347,0.4,0.6,0.8,0.8666667,0.71666664,0.5437304,0.6780507,0.7025225,0.7025225,0.66216236,0.4,0.4,0.7,0.8,0.016666668,0.8,0.1,0.5,0.6666667,0.25,-0.4,0.3,0.2,0.13333334,-0.23333333,-0.64939153,0.399527,0.60165393,0.6721876,0.48293653,-0.55044067,0.5162226,0.50509566,0.48335522,0.27181467,0.6,0.6,0.5,0.46666667,0.45,0.4,0.4,0.45,0.5,0.51666665,0.2,0.2,0.05,-0.033333335,-0.06666667,0.55072474,0.689873,0.57295364,0.52242744,0.4748804,0.44927529,0.31012702,0.42704636,0.4775726,0.5251196,0.10144945,0.37974596,0.14590727,0.044854823,-0.050239187,0.7739307,0.8809926,0.7096243,0.5960173,0.6023017,0.19471477,0.33770782,0.30689427,0.300871,0.29709882,0.64404863,1.3084911,1.3730361,1.5189317,1.5699114,0.6164482,0.5648258,0.55051535,0.548737,0.5028848,0.38355175,0.43517426,0.44948465,0.451263,0.49711516,0.2328965,0.1296515,0.1010307,0.097473994,0.005769655
SH601688,0.05362578748248384,0.875,,2026-05-29,0.0038652401,0.02650466,0.14583248,0.0193263,0.7291661,0.0033131198,0.12500142,-0.01214794,-0.45833224,0.99614966,1.019252,0.9928493,1.0079482,0.9988138,1.0185844,1.0597074,1.0411229,1.1648873,1.0101225,1.0135627,1.035864,1.039146,1.0426717,0.014214547,0.013062676,0.027302379,0.023389498,0.03946305,-0.006287072,-0.0021112666,-0.0038256964,-0.0015563174,-0.0009780296,0.48906973,0.23946014,0.68720776,0.34312811,0.18733655,0.002451568,-0.0040619755,0.00048014123,-0.016579296,-0.013819793,1.0445763,1.0689888,1.0956186,1.0956186,1.1748536,0.98549247,0.98549247,0.98549247,0.98549247,0.96482575,1.0192171,1.0264927,1.0632662,1.0613681,1.0730724,0.99841833,0.9997628,1.0128114,1.0182681,1.0096481,0.4,0.3,0.15,0.1,0.13333334,0.24554129,0.17375045,0.13173562,0.13173562,0.16747421,0.4,0.4,0.35,0.56666666,0.016666668,0.8,0.9,0.95,0.96666664,0.41666666,-0.4,-0.5,-0.6,-0.4,-0.4,-0.17350839,-0.020839004,0.4035305,0.30241537,0.058132775,-0.05241546,0.31936052,0.3555053,0.5414733,0.32862362,0.6,0.5,0.45,0.43333334,0.4,0.4,0.5,0.5,0.53333336,0.56666666,0.2,0.0,-0.05,-0.1,-0.16666667,0.50810796,0.43304843,0.3894582,0.44514766,0.40595394,0.49189207,0.5669516,0.6105418,0.5548523,0.59404606,0.016215865,-0.13390312,-0.2210836,-0.10970467,-0.18809208,0.83708364,0.8790992,0.999405,0.91505736,0.77167124,0.1414713,0.25032064,0.32896793,0.3391327,0.3281936,0.45604068,0.6651649,0.7503908,0.8928263,1.025517,0.4514047,0.47729608,0.47184253,0.5142407,0.505544,0.5485953,0.52270395,0.5281575,0.48575935,0.49445596,-0.09719059,-0.045407835,-0.05631493,0.028481305,0.011088043
SH601816,0.05236995334779844,0.75,,2026-05-29,0.020325169,0.024390234,0.8333323,0.0,0.0,0.0040650642,0.1666677,0.024390234,1.0,0.9800797,1.0,0.9760956,0.9931817,0.96863467,0.9870849,0.9778598,0.9815498,1.0,0.9767528,0.97804433,0.97942805,0.98031986,0.99249697,0.014327132,0.01308822,0.012645623,0.01097783,0.01727066,0.008487089,-0.00030191432,9.710011e-06,-0.00015269117,-0.0007045829,0.87728137,0.00487773,2.0636071e-05,0.014993276,0.5076287,0.0062730326,0.023314303,0.020479675,0.021894183,0.028288234,1.0,1.010559,1.0453583,1.0453583,1.0453583,0.9611098,0.9611098,0.9611098,0.9611098,0.9611098,0.9837639,0.992989,0.992989,0.98819196,1.0092251,0.9675277,0.9682657,0.9682657,0.9701107,0.9756458,1.0,1.0,0.95,0.96666664,0.60833335,1.0,0.7864691,0.46161318,0.46161318,0.46161318,1.0,0.2,0.35,0.56666666,0.78333336,0.2,0.6,0.8,0.8666667,0.93333334,0.8,-0.4,-0.45,-0.3,-0.15,0.9727111,0.8555988,0.8105479,0.6200694,0.20964265,0.948501,0.75108933,0.802891,0.7935755,0.3587943,0.8,0.6,0.5,0.46666667,0.48333332,0.2,0.4,0.45,0.46666667,0.45,0.6,0.2,0.05,0.0,0.033333335,0.86956537,0.5813951,0.56818175,0.54310346,0.5,0.13043463,0.4186049,0.43181822,0.45689654,0.5,0.73913074,0.16279018,0.13636355,0.086206906,0.0,0.6239053,0.6679478,0.76119655,0.6634769,0.64517504,0.21481496,0.16908808,0.39967883,0.35642025,0.30380002,1.2114885,1.0620493,1.8964943,2.0608168,1.8273998,0.81168705,0.5894742,0.5560289,0.54248327,0.47932497,0.18831298,0.41052583,0.44397107,0.45751673,0.52067506,0.62337404,0.17894836,0.112057865,0.084966525,-0.04135007
SH601995,0.05136251566716738,0.75,,2026-05-29,0.009862525,0.024805695,0.39759117,0.0149431685,0.6024088,0.0,0.0,-0.0050806436,-0.20481762,0.9902338,1.0147972,0.9902338,1.0048822,0.9968372,0.9956872,1.0161011,0.99396205,1.0250144,1.0044278,1.0056928,1.0122197,1.0096128,0.99838984,0.010768838,0.010530085,0.012079692,0.011218472,0.022236897,-0.0041690655,-0.0008852165,-0.0011967816,5.494559e-05,0.00030353141,0.3746966,0.06478085,0.343547,0.001859088,0.05682753,0.00391032,-0.0017094227,-0.0008502134,-0.010409488,-0.007344029,1.0290644,1.0343221,1.0343221,1.0343221,1.0416106,0.9861146,0.9861146,0.9861146,0.9861146,0.94472826,1.0105232,1.0170788,1.0203565,1.0182289,1.0156411,0.99781483,0.99608964,0.9993674,0.99971247,0.9731454,0.4,0.4,0.25,0.23333333,0.4,0.32329324,0.2880338,0.2880338,0.2880338,0.5705038,0.4,0.4,0.7,0.8,0.016666668,0.8,0.9,0.95,0.96666664,0.41666666,-0.4,-0.5,-0.25,-0.16666667,-0.4,0.110752374,0.31490484,0.119072355,0.39438304,0.5240909,0.4205159,0.51374596,0.42543283,0.51808965,0.32606277,0.6,0.4,0.4,0.46666667,0.46666667,0.4,0.6,0.55,0.5,0.5,0.2,-0.2,-0.15,-0.033333335,-0.033333335,0.525822,0.5197889,0.45731723,0.51216686,0.47554812,0.474178,0.48021108,0.54268277,0.48783314,0.5244519,0.051644016,0.039577857,-0.085365534,0.02433371,-0.048903786,0.7464872,0.7381771,0.6983694,0.6419362,0.6070003,0.22731714,0.19683288,0.17013723,0.17814729,0.23122492,0.41807243,0.73609334,0.7989612,0.88311255,1.1533698,0.6129825,0.56692296,0.5254866,0.54508275,0.5125542,0.38701746,0.43307704,0.4745134,0.45491725,0.48744574,0.22596505,0.1338459,0.050973162,0.09016549,0.02510851
SZ000895,0.05019051523423339,1.0,,2026-05-29,0.0121359015,0.018608421,0.6521725,0.0036408296,0.19565494,0.0028316905,0.15217254,0.011326762,0.60869014,0.98800963,1.0035971,0.98521185,0.9970729,1.02837,1.0623492,1.1310897,1.1042703,1.0261451,0.9972008,1.0201421,1.0519167,1.0746545,1.0776467,0.020524085,0.0287229,0.040046208,0.04645914,0.036529,-0.005513524,-0.008385787,-0.0064886324,-0.0048717926,-0.000575167,0.18041432,0.78134435,0.91886485,0.8521911,0.07561574,0.013826286,0.017593918,0.009725285,-0.004013485,-0.06067934,1.0331644,1.0719448,1.1450869,1.1509159,1.1509159,0.9548337,0.9548337,0.9548337,0.9548337,0.9548337,1.0063131,1.050362,1.0856842,1.1184202,1.1078516,0.9851301,0.987692,1.022696,1.0338093,1.0516349,0.8,0.4,0.2,0.13333334,0.06666667,0.5766109,0.38567057,0.23740116,0.23034386,0.23034386,0.2,0.3,0.05,0.16666667,0.5833333,0.6,0.8,0.9,0.93333334,0.96666664,-0.4,-0.5,-0.85,-0.76666665,-0.38333333,-0.86315787,-0.87725806,-0.18172695,-0.23535302,-0.15843327,-0.93090814,-0.87356716,-0.49947667,-0.17949447,-0.116067015,0.8,0.4,0.35,0.4,0.46666667,0.2,0.5,0.6,0.56666666,0.51666665,0.6,-0.1,-0.25,-0.16666667,-0.05,0.31017634,0.21322213,0.20920064,0.33700103,0.48071453,0.6898237,0.78677785,0.7907994,0.662999,0.51928544,-0.3796473,-0.5735557,-0.5815987,-0.32599795,-0.038570922,1.1395816,0.8962209,0.90649813,0.8608029,0.87026143,0.43468532,0.39093128,0.31062427,0.276144,0.25659344,1.6604934,1.9924401,1.6556592,1.6036971,1.350142,0.5862256,0.56450963,0.5085209,0.5124742,0.5136964,0.41377434,0.43549037,0.49147907,0.48752585,0.48630363,0.17245132,0.12901926,0.017041853,0.024948312,0.027392719
SZ001965,0.04756929124622615,0.875,,2026-05-29,0.001996057,0.017964106,0.11111364,0.012974065,0.7222216,0.0029939834,0.16666476,-0.0079840245,-0.44444317,0.9980079,1.0129483,0.9950199,1.0058143,0.9970082,0.99027675,0.9446522,0.87883323,0.9723261,1.0047868,1.0002244,0.9792446,0.96173024,0.9657442,0.007185722,0.009474289,0.026809648,0.034040738,0.04486767,-0.0029169857,0.0014188268,0.0041822945,0.003710763,-0.00020964848,0.4119721,0.20557816,0.8517556,0.9209376,0.0066591105,0.0010471429,-0.0066090925,-0.018976368,-0.0155363,0.04044043,1.0199391,1.0199391,1.0199391,1.0199391,1.0353998,0.98729396,0.97931194,0.91550463,0.8768673,0.8628856,1.0089753,1.007629,1.0022438,0.9976066,1.0062828,0.999252,0.9944652,0.9473448,0.9304413,0.9272999,0.4,0.5,0.75,0.8333333,0.75,0.38921782,0.5092179,0.8090757,0.86063594,0.7948008,0.4,0.7,0.85,0.9,0.21666667,0.8,0.1,0.1,0.033333335,0.48333332,-0.4,0.6,0.75,0.8666667,-0.26666668,0.07511626,0.7335569,0.20414242,0.0010301683,-0.00092087535,0.66285133,0.83956754,0.7524908,0.6861385,-0.085181005,0.6,0.5,0.6,0.6666667,0.5833333,0.4,0.5,0.35,0.3,0.38333333,0.2,0.0,0.25,0.36666667,0.2,0.5370372,0.5442175,0.6434108,0.697561,0.5189355,0.46296284,0.45578244,0.3565892,0.30243897,0.48106447,0.07407436,0.088435106,0.2868216,0.39512208,0.03787106,0.8596555,0.8131229,0.8272989,0.8532372,1.065332,0.09678344,0.16877681,0.16710359,0.28117037,0.5115025,0.32680604,0.6488421,0.6259456,1.2385262,2.3275924,0.746099,0.4834466,0.4964464,0.5214653,0.49419054,0.253901,0.5165534,0.5035536,0.4785347,0.5058094,0.49219796,-0.03310683,-0.0071072183,0.042930596,-0.011618901
SH600905,0.04452400289169473,0.75,,2026-05-29,0.007246303,0.019323682,0.37499598,0.0072464067,0.37500134,0.0048309723,0.25000268,0.004830869,0.24999732,0.99280584,1.0071943,0.98800963,1.0013894,0.98416287,0.98416287,0.9819005,0.98642534,1.0067874,0.9882353,0.9889141,0.9915159,0.9888387,1.0081825,0.008674338,0.009078027,0.011177472,0.010081849,0.031377256,0.0036199065,-0.0002605329,-0.00013438823,0.0003231336,-0.0011563672,0.43537349,0.007550116,0.005059451,0.07961329,0.41424897,0.0045248857,0.012258344,0.009760816,0.0064759147,0.025930291,1.0071943,1.0115815,1.0275477,1.0275477,1.1191207,0.97406644,0.97406644,0.97406644,0.97406644,0.97406644,0.99457014,0.99457014,1.0,0.99773765,1.0384616,0.98280543,0.98325795,0.9837104,0.9819005,0.9819005,1.0,0.9,0.825,0.8833333,0.55833334,0.78283286,0.6912825,0.48490942,0.48490942,0.17878522,1.0,0.2,0.4,0.6,0.28333333,0.8,0.9,0.95,0.96666664,0.98333335,0.2,-0.7,-0.55,-0.36666667,-0.7,0.8207777,0.62550575,0.7442939,0.76570773,0.87421054,0.75440043,0.40968227,0.45556715,0.5313282,0.4550417,0.6,0.6,0.6,0.46666667,0.45,0.4,0.4,0.35,0.43333334,0.43333334,0.2,0.2,0.25,0.033333335,0.016666668,0.7333331,0.5897435,0.5540538,0.53191483,0.49377584,0.26666686,0.41025653,0.44594625,0.4680852,0.50622416,0.46666625,0.17948695,0.10810753,0.06382962,-0.0124483025,0.5979422,0.568386,0.6143494,0.5536566,0.79707265,0.27377072,0.19589299,0.20166087,0.19982946,0.4608915,1.0052974,0.80696225,0.9019724,1.046465,1.4294312,0.9559937,0.6570688,0.6086074,0.5780332,0.5045178,0.044006307,0.3429312,0.39139262,0.4219668,0.4954822,0.91198736,0.3141376,0.21721476,0.15606643,0.00903558
