instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ300014,0.08795196056265103,0.875,,2026-05-29,-0.03221882,0.040729523,-0.7910434,0.0039513875,0.097015314,0.004559314,0.111941256,-0.031610895,-0.7761175,1.0332915,1.0373744,0.9952889,1.0168482,1.0109936,1.0329723,1.1022805,1.1315484,0.9611094,1.0075992,1.0149806,1.0569189,1.0752274,1.0566976,0.017415462,0.017566467,0.0572188,0.054223996,0.061979987,0.005370765,-0.0021662582,-0.008558976,-0.0048806737,0.0005547747,0.23776194,0.13940008,0.7831306,0.6278822,0.024436004,-0.018340813,-0.005232417,0.024391385,-0.004457592,-0.07306348,1.0434961,1.0609297,1.1922752,1.1922752,1.1922752,0.9814675,0.9814675,0.9814675,0.9814675,0.913375,1.0199724,1.029646,1.1019688,1.1240718,1.1113597,0.99450403,0.9989952,1.0096431,1.0215137,0.99450403,0.6,0.3,0.15,0.1,0.23333333,0.29877344,0.2332242,0.08791189,0.08791189,0.31059498,0.6,0.3,0.15,0.43333334,0.71666664,0.2,0.6,0.8,0.8666667,0.083333336,0.4,-0.3,-0.65,-0.43333334,0.6333333,0.6912185,0.409732,0.7103507,0.5787335,0.6408366,0.31176406,0.2950197,0.34949332,0.4663137,0.5091818,0.6,0.6,0.55,0.5,0.55,0.4,0.4,0.45,0.5,0.45,0.2,0.2,0.1,0.0,0.1,0.44127008,0.40524656,0.39421162,0.40035862,0.5134803,0.5587299,0.59475344,0.60578835,0.5996414,0.48651966,-0.11745982,-0.18950686,-0.21157676,-0.19928277,0.02696065,1.0134158,0.9896602,1.2165729,1.1935661,1.1718909,0.22795063,0.2154676,0.37175918,0.32628185,0.37612426,0.62237287,0.77667344,0.9347074,0.97777,1.2121673,0.62151873,0.4649052,0.5104228,0.4817787,0.51012903,0.37848127,0.5350948,0.4895772,0.5182213,0.48987097,0.24303748,-0.07018959,0.02084562,-0.036442593,0.020258058
SH601899,0.08480331809396878,1.0,,2026-05-29,-0.028097041,0.038314197,-0.73333234,0.0019157538,0.050001144,0.008301405,0.21666653,-0.021711389,-0.5666669,1.0289093,1.0308805,0.9914586,1.0048645,1.0170541,1.0460308,1.0824027,1.1432236,1.3392695,1.0316632,1.0210836,1.0686387,1.0914931,1.111231,0.031556398,0.026710548,0.055890527,0.058067277,0.06720024,-0.0131602865,0.0008735091,-0.0074638748,-0.005502743,-0.0023453496,0.4348063,0.009803491,0.62419504,0.6959808,0.37151244,-0.0053425953,-0.025014423,0.0022681018,-0.011703344,-0.042043198,1.0833704,1.0833704,1.1606176,1.1826539,1.3255873,0.98820716,0.98157537,0.98157537,0.98157537,0.9789053,1.0471778,1.0316632,1.1271054,1.1414126,1.1496528,1.0071235,0.999668,1.0154241,1.0273167,1.0525506,0.2,0.3,0.15,0.1,0.05,0.12392234,0.1809972,0.10290662,0.09162901,0.060847353,0.4,0.7,0.35,0.033333335,0.016666668,0.8,0.5,0.75,0.8333333,0.25,-0.4,0.2,-0.4,-0.8,-0.23333333,0.7893992,0.39990735,0.35273716,0.088800706,-0.10545666,0.7814714,0.31111404,0.26527873,0.2640746,0.10556732,0.4,0.3,0.45,0.43333334,0.4,0.6,0.7,0.55,0.56666666,0.6,-0.2,-0.4,-0.1,-0.13333334,-0.2,0.44096136,0.40292814,0.4133883,0.38640177,0.38110855,0.55903864,0.5970719,0.5866117,0.6135982,0.6188915,-0.118077286,-0.19414373,-0.17322338,-0.22719647,-0.23778291,1.1964351,1.1145989,1.1987537,1.1411916,1.1310289,0.29220164,0.2514536,0.26022252,0.26340547,0.34217548,0.8284207,0.82357067,0.82109076,0.90325946,1.0555485,0.49224585,0.39648163,0.51545185,0.49133664,0.47858804,0.50775415,0.60351837,0.48454815,0.50866336,0.52141196,-0.015508303,-0.20703673,0.03090371,-0.0173267,-0.04282394
SH601939,0.08329178169450092,1.0,,2026-05-29,-0.0049950243,0.030969005,-0.1612911,0.019980017,0.6451617,0.005993964,0.1935472,-0.018981077,-0.6129056,1.0050201,1.0251005,0.99397594,1.0114217,1.0140846,0.9859155,0.98390347,0.93963784,0.8744467,1.0184306,1.0080483,0.99269617,0.98519117,0.95676726,0.013277861,0.016914185,0.021040222,0.02208049,0.03552147,-0.005835005,0.0034144279,0.002532792,0.0018907664,0.0018693323,0.4827988,0.3735469,0.5071851,0.56827694,0.8446776,-0.006760588,-0.023413226,-0.016757704,-0.012607264,-0.011912577,1.0492505,1.0492505,1.0492505,1.0492505,1.0492505,0.99397594,0.9738554,0.95273936,0.9336356,0.86826575,1.0279276,1.0197183,1.0131187,1.0017706,0.9849497,1.0103018,0.995171,0.9742455,0.9707847,0.92635816,0.2,0.4,0.7,0.8,0.9,0.10898429,0.34676808,0.48969135,0.5740127,0.727875,0.6,0.8,0.9,0.93333334,0.96666664,1.0,0.1,0.3,0.033333335,0.016666668,-0.4,0.7,0.6,0.9,0.95,0.34943303,0.63519275,0.5700483,0.47040704,0.01682519,0.35419792,0.591613,0.4254286,0.55832154,0.37288365,0.4,0.5,0.5,0.5,0.5833333,0.6,0.5,0.5,0.5,0.4,-0.2,0.0,0.0,0.0,0.18333334,0.3741006,0.5627241,0.5427349,0.6083814,0.6147058,0.6258994,0.43727586,0.45726508,0.39161858,0.3852942,-0.25179878,0.12544827,0.08546986,0.21676283,0.22941162,0.9301364,0.89503103,0.8462946,0.7914768,0.81090814,0.21210705,0.25898886,0.2673234,0.2640556,0.27217537,0.52703595,0.70765346,0.7962406,0.9892707,0.97262293,0.4870089,0.51488066,0.52858526,0.5341041,0.5018935,0.5129911,0.48511934,0.47141474,0.4658959,0.49810648,-0.025982192,0.029761294,0.057170514,0.0682082,0.0037870475
SH688111,0.08255395732141832,0.875,,2026-05-29,-0.0062499624,0.05183335,-0.12057802,0.020625025,0.39791033,0.024958361,0.48151165,-0.0019166255,-0.036976688,1.0062892,1.027044,0.9748847,1.0029718,1.0150776,1.0536599,1.0380453,1.0420523,1.2293044,1.0057998,1.0241035,1.0598335,1.054829,1.062889,0.016645357,0.027380873,0.04912158,0.040915854,0.06861696,-0.008373262,-0.008267988,-0.006327276,-0.0011555131,-0.0016806569,0.6326204,0.83582747,0.5807068,0.061811343,0.18297641,0.010946809,0.013102368,0.00027561455,-0.038074028,-0.013309602,1.0416659,1.0804946,1.1831372,1.1831372,1.2639874,0.96025884,0.96025884,0.96025884,0.96025884,0.9441494,1.0197455,1.0461913,1.0984715,1.0763631,1.1275694,0.99158126,0.9983394,1.0170274,1.0240251,1.0058576,0.6,0.3,0.15,0.1,0.18333334,0.4881778,0.3305267,0.17830871,0.17830871,0.17462163,0.2,0.2,0.25,0.5,0.016666668,0.8,0.9,0.95,0.96666664,0.41666666,-0.6,-0.7,-0.7,-0.46666667,-0.4,-0.60195637,-0.51963866,0.5945798,0.50064623,0.12204884,-0.10396073,-0.33953223,0.019233998,0.19017784,0.3635521,0.4,0.4,0.5,0.5,0.41666666,0.6,0.6,0.5,0.5,0.5833333,-0.2,-0.2,0.0,0.0,-0.16666667,0.374398,0.2968412,0.44913286,0.46088827,0.4046646,0.625602,0.7031588,0.55086714,0.53911173,0.59533536,-0.25120404,-0.4063176,-0.101734266,-0.07822345,-0.19067079,0.8646829,0.83891654,0.9548252,0.92507046,0.76821893,0.10412433,0.114712395,0.23786324,0.23010597,0.3260714,0.8138992,0.73076564,0.99380034,0.9349541,1.3011072,0.7229077,0.5381005,0.5245737,0.39146432,0.5099385,0.27709228,0.46189955,0.47542632,0.6085357,0.49006155,0.44581547,0.07620092,0.04914735,-0.21707137,0.019876918
SZ002463,0.08071831495686818,1.0,,2026-05-29,-0.0084853815,0.055868417,-0.15188155,0.04280238,0.7661283,0.0045806593,0.08199014,-0.0467071,-0.83601975,1.008558,1.0517267,0.99538016,1.020968,0.8639071,0.77998036,0.76799756,0.73528314,0.6171529,0.98347056,0.8917702,0.84876907,0.8175647,0.7145167,0.03455518,0.10222091,0.08508518,0.08433358,0.12310771,0.014163068,0.031406768,0.010892686,0.007738098,0.006413798,0.41997972,0.86532336,0.57362777,0.65248275,0.8278657,-0.011796703,-0.03310062,0.047750384,0.07023283,0.09627626,1.0517267,1.0517267,1.0517267,1.0517267,1.0517267,0.90276074,0.74446,0.74446,0.6928494,0.52390844,1.0081762,1.001545,0.9367629,0.8548792,0.8050909,0.9628833,0.7851738,0.7835543,0.7685932,0.59293586,0.6,0.8,0.9,0.93333334,0.96666664,0.6527617,0.83165544,0.83165544,0.85586524,0.90199906,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.6,0.06666667,0.083333336,0.8,0.8,0.4,0.93333334,0.9166667,0.043182272,0.80459887,0.8247341,0.36669222,0.117145,0.68543243,0.20812097,0.24074787,0.15155095,0.2903664,0.6,0.7,0.65,0.6666667,0.6333333,0.4,0.3,0.3,0.3,0.35,0.2,0.4,0.35,0.36666667,0.28333333,0.7980231,0.82602406,0.73427004,0.6864532,0.6477975,0.20197687,0.17397593,0.26572996,0.3135468,0.3522025,0.59604627,0.6520481,0.46854007,0.37290642,0.29559502,1.0832313,0.90158206,0.79342514,0.8338772,0.87611115,0.10458442,0.26292604,0.22111565,0.2308328,0.28709453,0.7261634,1.0716743,1.2551085,1.0852482,1.0342196,0.391987,0.61086655,0.5894033,0.49802107,0.5020231,0.60801303,0.38913345,0.41059673,0.50197893,0.49797687,-0.21602604,0.2217331,0.17880654,-0.0039578504,0.004046245
SH601985,0.08051062797256861,0.75,,2026-05-29,0.024943402,0.036281206,0.687502,0.007936429,0.21874769,0.003401373,0.093750276,0.020408345,0.56250465,0.9756636,1.0077432,0.97234505,0.99462706,0.96399635,1.0117011,1.0063006,0.96309626,0.9585958,0.9760576,0.9830783,0.9943294,0.9916591,0.99009895,0.014296995,0.020179328,0.019900998,0.019162346,0.020217847,0.0072907214,-0.0028148238,-0.0017121991,3.9249077e-05,4.1115745e-05,0.650117,0.17836122,0.2590758,0.00032513464,0.001261381,0.0093609765,0.029588435,0.021936502,0.0077717705,0.008688126,1.0077432,1.0240232,1.031355,1.031355,1.0445751,0.96047026,0.95846254,0.95846254,0.9579774,0.9426929,0.9827182,1.00036,1.0127813,1.0063006,1.0073807,0.9677768,0.9663366,0.96849686,0.9692168,0.96849686,1.0,0.8,0.575,0.6166667,0.6333333,0.83620065,0.63357365,0.5698453,0.572689,0.562484,1.0,0.2,0.4,0.6,0.28333333,0.6,0.5,0.75,0.1,0.033333335,0.4,-0.3,-0.35,0.5,0.25,0.8888196,0.32676443,0.35248843,0.43588683,0.50223154,0.5477482,0.29220575,0.33139008,0.36523628,0.4590201,0.6,0.4,0.5,0.53333336,0.51666665,0.2,0.5,0.4,0.4,0.45,0.4,-0.1,0.1,0.13333334,0.06666667,0.91666585,0.45454574,0.48547724,0.56269115,0.5363924,0.08333414,0.54545426,0.51452273,0.43730882,0.46360758,0.8333317,-0.0909085,-0.029045511,0.12538236,0.07278484,0.6273507,0.6571861,0.6821755,0.67439044,0.81226254,0.22812375,0.1853803,0.1427353,0.1422032,0.36307248,1.2597579,0.9615871,0.9665199,0.94137806,1.0349334,0.7619169,0.59670764,0.54905474,0.570701,0.49088988,0.23808315,0.40329233,0.45094523,0.42929897,0.50911015,0.5238337,0.19341534,0.09810954,0.14140207,-0.018220268
SH688472,0.07923717968359129,1.0,,2026-05-29,-0.073426545,0.08321683,-0.8823521,0.0034965072,0.042016827,0.006293777,0.07563106,-0.07062928,-0.8487379,1.0792452,1.0830188,0.99320745,1.020712,1.0900369,1.101107,1.0383763,1.010332,1.0583025,1.0342436,1.0690037,1.093321,1.061476,1.0631734,0.022069992,0.044189088,0.04525973,0.059729762,0.06756592,-0.005313656,-0.012572952,-0.0043464727,0.0029423444,-0.00035795104,0.14491804,0.74208874,0.32278854,0.18806463,0.008560355,-0.023616228,-0.012425374,-0.052029498,-0.10413996,-0.05261383,1.0926595,1.1533902,1.1964481,1.1964481,1.2253984,0.99320745,0.99320745,0.99320745,0.9525161,0.9370474,1.0454613,1.1095202,1.1369741,1.1095202,1.1297417,1.0224354,1.0392619,1.0556457,0.99940956,0.99940956,0.2,0.1,0.05,0.23333333,0.225,0.06829957,0.042404886,0.033421118,0.19466048,0.21831919,0.6,0.1,0.45,0.6333333,0.13333334,1.0,1.0,1.0,0.3,0.41666666,-0.4,-0.9,-0.55,0.33333334,-0.28333333,-0.08699547,-0.0005494126,0.43053225,0.564334,0.7034751,-0.3792061,-0.05703879,0.11597248,0.28585547,0.44744965,0.4,0.5,0.6,0.53333336,0.46666667,0.6,0.5,0.4,0.46666667,0.53333336,-0.2,0.0,0.2,0.06666667,-0.06666667,0.20388347,0.34743866,0.46587932,0.49306935,0.48089018,0.79611653,0.65256137,0.5341207,0.50693065,0.51910985,-0.59223306,-0.3051227,-0.06824135,-0.013861275,-0.03821963,1.0011418,0.98157024,1.1793082,1.0797585,1.0332547,0.13853186,0.14800113,0.31671846,0.41976917,0.44863066,0.7086997,0.6398525,0.8161976,1.2519429,1.1719167,0.58002925,0.4013643,0.39279053,0.512378,0.5030238,0.41997075,0.5986357,0.6072095,0.48762202,0.49697617,0.16005851,-0.19727138,-0.21441898,0.024755964,0.0060476596
SH600219,0.07776631372871456,1.0,,2026-05-29,-0.0038314173,0.04789275,-0.079999946,0.040229913,0.8400001,0.0038314173,0.079999946,-0.040229913,-0.8400001,1.0038462,1.0442308,0.99615383,1.020415,1.015304,0.9772628,0.99038047,1.1943594,1.3871884,1.0237867,1.006537,1.0145168,1.0540664,1.1446582,0.040110577,0.034715056,0.028751727,0.07015135,0.1346078,-0.010362917,0.0048217196,-0.00069927744,-0.0061137252,-0.006638801,0.16687305,0.17683962,0.020703284,0.5886287,0.7418885,-0.003060799,-0.028234702,-0.007873713,0.034582544,0.051186416,1.1037986,1.1037986,1.1037986,1.2019438,1.4977078,0.9864502,0.9434982,0.9434982,0.9434982,0.9434982,1.039965,1.0176214,1.0337998,1.1318759,1.2175338,0.9992129,0.9850459,0.9945344,0.9992129,1.0207258,0.4,0.55,0.325,0.25,0.125,0.11546638,0.3524745,0.3524745,0.21862179,0.10195027,0.4,0.7,0.85,0.1,0.05,0.8,0.1,0.55,0.7,0.85,-0.4,0.6,0.3,-0.6,-0.8,0.7899541,0.8020938,0.5863427,-0.08123393,0.39167872,0.9419669,0.7755113,0.60514754,0.004113148,0.27794158,0.4,0.5,0.5,0.36666667,0.38333333,0.6,0.5,0.5,0.56666666,0.55,-0.2,0.0,0.0,-0.2,-0.16666667,0.4617903,0.5369843,0.5102325,0.36960983,0.39504564,0.53820974,0.46301568,0.48976746,0.63039017,0.60495436,-0.076419435,0.07396863,0.02046506,-0.26078033,-0.20990874,1.1772456,0.87754714,0.81089944,0.8015267,0.8803286,0.5549263,0.49163234,0.3498004,0.34953564,0.3646241,1.2132373,1.4862094,1.6400806,1.6510122,1.4118099,0.54682624,0.5306327,0.43355215,0.49345532,0.4915536,0.45317376,0.46936736,0.56644785,0.5065447,0.5084464,0.0936525,0.06126529,-0.13289571,-0.013089367,-0.016892811
SZ002236,0.07773045078757096,1.0,,2026-05-29,-0.039700795,0.04833144,-0.82142794,0.0063291825,0.13095373,0.0023014615,0.047618315,-0.043728516,-0.9047634,1.0413421,1.047933,0.9976034,1.0125936,1.0482445,1.0271147,1.0629165,1.0705494,1.1040006,1.0454215,1.0473019,1.0556375,1.0675132,1.0465709,0.02785566,0.02068398,0.021180488,0.027522268,0.03827119,-0.015458345,-0.0027351973,-0.0022114962,-0.0025013308,0.0004497102,0.7699084,0.16029522,0.38156494,0.6401408,0.04211351,-0.014504828,-0.034993477,-0.034628216,-0.031243881,-0.059837356,1.0964742,1.0964742,1.1069375,1.1374557,1.1374557,0.9976034,0.9976034,0.9976034,0.9976034,0.95962274,1.0635151,1.0635029,1.0738328,1.0855727,1.073016,1.0297269,1.0359713,1.0380406,1.047188,1.0099542,0.2,0.1,0.05,0.033333335,0.2,0.024239799,0.024239799,0.021920035,0.017136717,0.22705154,0.6,0.8,0.1,0.06666667,0.53333336,1.0,1.0,1.0,1.0,0.25,-0.4,-0.2,-0.9,-0.93333334,0.28333333,-0.5647853,-0.45443708,0.08014352,0.47388473,0.6497153,0.2888405,-0.13882633,0.065133326,0.2733561,0.13052055,0.4,0.5,0.5,0.43333334,0.48333332,0.6,0.5,0.5,0.53333336,0.5,-0.2,0.0,0.0,-0.1,-0.016666668,0.21136518,0.42206433,0.4020815,0.4219834,0.44027272,0.78863484,0.5779357,0.5979185,0.57801664,0.5597273,-0.5772696,-0.15587135,-0.19583699,-0.15603325,-0.119454585,0.93809783,0.8832891,0.9571662,1.0132298,0.81982595,0.19183093,0.15495932,0.19508557,0.31351924,0.34144366,0.92332613,0.7125323,0.6961332,0.904265,1.0884268,0.69554895,0.5318335,0.53000224,0.4870719,0.49751073,0.30445108,0.46816647,0.46999776,0.5129281,0.50248927,0.39109784,0.06366707,0.06000449,-0.025856227,-0.0049785418
SZ002594,0.07541027550200721,0.875,,2026-05-29,-0.02750249,0.034074865,-0.80711955,0.006066797,0.17804316,0.0005055794,0.014837311,-0.033063706,-0.97032535,1.0282803,1.0345186,0.9994801,1.0119958,0.9747341,1.001255,1.0551225,1.0794306,1.0063412,0.9977013,0.9886948,1.0157226,1.0312339,1.0420294,0.0050702365,0.012581129,0.03409873,0.036962207,0.039712038,-0.00024110833,0.002194814,-0.0047746263,-0.003637417,-0.00069690053,0.0056533776,0.27897653,0.68623114,0.7505369,0.093928434,0.0027809108,0.0014285771,0.029636318,0.021508649,-0.021470848,1.0345186,1.0345186,1.0983735,1.1018022,1.162628,0.9776604,0.9628813,0.9628813,0.9628813,0.9628813,1.0007728,0.9985204,1.0443358,1.0652288,1.0736971,0.9955215,0.9742387,0.98854613,0.997556,0.9996301,0.8,0.9,0.45,0.3,0.21666667,0.39289978,0.5181472,0.27395418,0.26719287,0.18582863,1.0,1.0,0.05,0.06666667,0.25,0.8,0.5,0.75,0.8333333,0.9166667,0.2,0.5,-0.7,-0.76666665,-0.6666667,0.34075195,0.24163766,0.7172476,0.5672194,0.5320246,0.3665548,0.075958274,0.45002922,0.5000379,0.63187236,0.8,0.7,0.5,0.43333334,0.43333334,0.2,0.3,0.5,0.56666666,0.56666666,0.6,0.4,0.0,-0.13333334,-0.13333334,0.73861504,0.49471036,0.39616767,0.40161988,0.4966876,0.26138493,0.5052896,0.6038323,0.59838015,0.5033124,0.4772301,-0.010579269,-0.20766465,-0.19676024,-0.0066248206,0.684737,0.62413657,0.74723864,0.7437599,0.9483599,0.18502796,0.15338646,0.29215544,0.25543332,0.41789472,0.77299166,0.82705337,1.3295707,1.1922082,1.313818,0.8243921,0.5732784,0.5402413,0.5068802,0.4675436,0.1756079,0.4267216,0.4597587,0.49311978,0.5324564,0.64878416,0.1465568,0.08048259,0.013760448,-0.06491278
SH600795,0.0745405643169631,0.75,,2026-05-29,0.023856902,0.033797223,0.7058835,0.0039761276,0.11764659,0.0059641916,0.17646988,0.025844965,0.76470685,0.976699,1.0038835,0.9708738,0.9948664,0.9514588,0.9553421,0.9553421,0.9359256,0.96505034,0.97204024,0.9679628,0.95990497,0.9563776,0.9590637,0.016046522,0.018963538,0.019439718,0.017334664,0.021372756,0.007960757,0.0015180176,0.0019022322,0.0011049474,-0.00025405674,0.6153,0.05873897,0.33513144,0.31488654,0.043096323,0.01203822,0.025206119,0.022023836,0.027600633,0.048430994,1.0038835,1.0038835,1.0038835,1.0038835,1.0252434,0.94563293,0.9378665,0.91650885,0.91650885,0.91262573,0.97670025,0.97670025,0.96932197,0.963497,0.9755352,0.96272033,0.9530121,0.9491288,0.9467988,0.9398089,1.0,0.9,0.95,0.96666664,0.96666664,0.93333143,0.9411745,0.95555365,0.95555365,0.77584904,1.0,1.0,1.0,1.0,0.15,0.6,0.5,0.1,0.4,0.41666666,0.4,0.5,0.9,0.6,-0.26666668,0.7868964,0.75986105,0.65951973,0.67592514,0.71752816,-0.23904742,0.70088273,0.559409,0.5830655,0.49177173,0.8,0.5,0.5,0.5,0.45,0.2,0.4,0.45,0.46666667,0.51666665,0.6,0.1,0.05,0.033333335,-0.06666667,0.9310347,0.6385543,0.5782313,0.5873016,0.5245897,0.068965316,0.36144575,0.42176872,0.41269842,0.47541028,0.86206937,0.2771085,0.15646257,0.1746032,0.04917946,0.5857932,0.5486333,0.49599037,0.4266626,0.4196828,0.29975235,0.25452322,0.19475457,0.18968745,0.16955651,1.417708,1.3315457,1.3106023,1.4615309,1.3028886,0.93743986,0.6572787,0.61815304,0.61757976,0.5316522,0.06256013,0.34272128,0.381847,0.38242027,0.46834776,0.8748797,0.3145574,0.23630603,0.23515947,0.063304454
SZ300122,0.0743016121297233,0.75,,2026-05-29,-0.0065789917,0.029239807,-0.2250012,0.022660814,0.7749988,0.0,0.0,-0.029239807,-1.0,1.0066226,1.0294335,1.0,1.0146037,1.0345742,1.106705,1.0985309,1.1684525,1.2236828,1.0029162,1.0387496,1.0875732,1.0988697,1.1278895,0.011419078,0.04205332,0.06189701,0.054474387,0.05427841,0.000972059,-0.0124532655,-0.008737852,-0.004379648,-0.0022015367,0.018116035,0.80385435,0.6974901,0.5009511,0.5017616,-0.004860295,0.017290091,-0.0045636175,-0.03536476,-0.06294417,1.0404007,1.1111063,1.233238,1.233238,1.2354127,0.9646202,0.9646202,0.9646202,0.9646202,0.9646202,1.0098531,1.0854965,1.1347619,1.1382967,1.174086,0.9969071,1.0058323,1.0129018,1.0598476,1.0961008,0.4,0.2,0.1,0.06666667,0.033333335,0.4668721,0.24152361,0.13171074,0.13171074,0.13065295,0.2,0.1,0.3,0.53333336,0.13333334,0.6,0.8,0.9,0.93333334,0.96666664,-0.4,-0.7,-0.6,-0.4,-0.8333333,0.49096262,-0.8297982,0.2802551,0.042539857,0.019738106,0.56811464,0.077977195,0.5926881,0.51873773,0.44185522,0.2,0.2,0.35,0.3,0.38333333,0.8,0.8,0.65,0.6666667,0.6,-0.6,-0.6,-0.3,-0.36666667,-0.21666667,0.3147928,0.21077818,0.37820855,0.33081856,0.40304503,0.6852072,0.7892218,0.6217914,0.66918147,0.59695494,-0.3704144,-0.57844365,-0.2435829,-0.33836287,-0.19390993,1.0815086,0.91660637,1.0617616,0.93255615,0.9090871,0.19245787,0.25145626,0.5489321,0.48963037,0.41674232,0.71340215,0.72995704,1.6368634,1.8816862,1.5907284,0.47739312,0.5376643,0.4943395,0.49836192,0.49298847,0.52260685,0.46233574,0.50566053,0.5016381,0.50701153,-0.04521376,0.07532854,-0.011321033,-0.0032761758,-0.014023092
SH601698,0.07334056514328753,0.875,,2026-05-29,-0.047468364,0.050632924,-0.9375,0.0,0.0,0.0031645577,0.0625,-0.04430381,-0.875,1.0498339,1.0498339,0.99667776,1.0164545,1.1085527,1.1657895,1.1664474,1.1263157,1.3171053,1.0555921,1.0933882,1.169523,1.1798356,1.1538267,0.039592724,0.052008945,0.094147585,0.08427684,0.083628416,-0.023289453,-0.016453352,-0.013672091,-0.0051017944,-0.00016667631,0.8650234,0.9174113,0.7381074,0.28400838,0.0012115459,-0.009013168,-0.019348057,-0.03963814,-0.10585949,-0.14890978,1.1387728,1.2051971,1.3618966,1.3618966,1.3618966,0.99667776,0.99667776,0.99667776,0.99667776,0.99667776,1.0766447,1.1311842,1.2594737,1.2588816,1.2439474,1.0363157,1.0527631,1.0936842,1.1093421,1.0786842,0.2,0.1,0.05,0.033333335,0.016666668,0.023380537,0.015932618,0.009096627,0.009096627,0.009096627,0.2,0.1,0.3,0.53333336,0.76666665,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.7,-0.46666667,-0.23333333,-0.14081281,0.19189733,0.8119519,0.7874134,0.7775853,-0.05205855,-0.5220044,0.10194359,0.512811,0.49273148,0.4,0.4,0.5,0.53333336,0.51666665,0.6,0.6,0.45,0.43333334,0.46666667,-0.2,-0.2,0.05,0.1,0.05,0.079081535,0.13688794,0.3485031,0.42819753,0.40379244,0.92091846,0.86311203,0.6514969,0.5718025,0.59620756,-0.8418369,-0.7262241,-0.30299377,-0.14360495,-0.19241512,0.9293673,0.96365756,1.4138453,1.6723827,1.4128323,0.08287364,0.20887932,0.6659277,0.8733752,0.7308955,0.91100055,0.856166,1.217922,1.3357766,1.4165193,0.7392084,0.41098884,0.48512846,0.48949108,0.44894898,0.2607916,0.5890112,0.51487154,0.5105089,0.551051,0.47841683,-0.17802233,-0.02974306,-0.021017829,-0.10210206
